popsize,genenumber,generationnumber,viabilityratio0,viabilityratio1,viabilityratio2,viabilityratio3,viabilityratio4,viabilityratioDB0,viabilityratioDB1,viabilityratioDB2,viabilityratioDB3,viabilityratioDB4
100,5,185,0.72,0.72,0.76,1.0,1.0,-0.13667713987954408,-0.13667713987954408,-0.11350927482751812,0.004321373782642578,0.004321373782642578
100,5,186,0.75,0.75,0.71,1.0,1.0,-0.11918640771920865,-0.11918640771920865,-0.14266750356873154,0.004321373782642578,0.004321373782642578
100,5,187,0.75,0.75,0.74,1.0,1.0,-0.11918640771920865,-0.11918640771920865,-0.12493873660829993,0.004321373782642578,0.004321373782642578
100,5,188,0.74,0.74,0.79,1.0,1.0,-0.12493873660829993,-0.12493873660829993,-0.09691001300805638,0.004321373782642578,0.004321373782642578
100,5,189,0.72,0.72,0.7,1.0,1.0,-0.13667713987954408,-0.13667713987954408,-0.14874165128092473,0.004321373782642578,0.004321373782642578
100,5,190,0.75,0.75,0.61,1.0,1.0,-0.11918640771920865,-0.11918640771920865,-0.2076083105017461,0.004321373782642578,0.004321373782642578
100,5,191,0.73,0.73,0.68,1.0,1.0,-0.1307682802690238,-0.1307682802690238,-0.16115090926274464,0.004321373782642578,0.004321373782642578
100,5,192,0.79,0.79,0.71,1.0,1.0,-0.09691001300805638,-0.09691001300805638,-0.14266750356873154,0.004321373782642578,0.004321373782642578
100,5,193,0.73,0.73,0.67,1.0,1.0,-0.1307682802690238,-0.1307682802690238,-0.16749108729376364,0.004321373782642578,0.004321373782642578
100,5,194,0.72,0.72,0.73,1.0,1.0,-0.13667713987954408,-0.13667713987954408,-0.1307682802690238,0.004321373782642578,0.004321373782642578
100,5,195,0.7,0.7,0.76,1.0,1.0,-0.14874165128092473,-0.14874165128092473,-0.11350927482751812,0.004321373782642578,0.004321373782642578
100,5,196,0.62,0.62,0.79,1.0,1.0,-0.20065945054641826,-0.20065945054641826,-0.09691001300805638,0.004321373782642578,0.004321373782642578
100,5,197,0.66,0.66,0.8,1.0,1.0,-0.17392519729917352,-0.17392519729917352,-0.09151498112135022,0.004321373782642578,0.004321373782642578
100,5,198,0.63,0.63,0.78,1.0,1.0,-0.19382002601611278,-0.19382002601611278,-0.10237290870955855,0.004321373782642578,0.004321373782642578
100,5,199,0.53,0.53,0.73,1.0,1.0,-0.26760624017703144,-0.26760624017703144,-0.1307682802690238,0.004321373782642578,0.004321373782642578
100,5,200,0.57,0.57,0.76,1.0,1.0,-0.23657200643706275,-0.23657200643706275,-0.11350927482751812,0.004321373782642578,0.004321373782642578
100,5,201,0.52,0.52,0.79,1.0,1.0,-0.2757241303992109,-0.2757241303992109,-0.09691001300805638,0.004321373782642578,0.004321373782642578
100,5,202,0.5,0.5,0.84,1.0,1.0,-0.2924298239020636,-0.2924298239020636,-0.07058107428570727,0.004321373782642578,0.004321373782642578
100,5,203,0.43,0.43,0.82,1.0,1.0,-0.3565473235138125,-0.3565473235138125,-0.0809219076239261,0.004321373782642578,0.004321373782642578
100,5,204,0.44,0.44,0.86,1.0,1.0,-0.34678748622465627,-0.34678748622465627,-0.06048074738138147,0.004321373782642578,0.004321373782642578
100,5,205,0.48,0.48,0.87,1.0,1.0,-0.3098039199714863,-0.3098039199714863,-0.05551732784983136,0.004321373782642578,0.004321373782642578
100,5,206,0.51,0.51,0.84,1.0,1.0,-0.2839966563652008,-0.2839966563652008,-0.07058107428570727,0.004321373782642578,0.004321373782642578
100,5,207,0.49,0.49,0.81,1.0,1.0,-0.30102999566398114,-0.30102999566398114,-0.08618614761628327,0.004321373782642578,0.004321373782642578
100,5,208,0.43,0.43,0.85,1.0,1.0,-0.3565473235138125,-0.3565473235138125,-0.06550154875643228,0.004321373782642578,0.004321373782642578
100,5,209,0.46,0.46,0.91,1.0,1.0,-0.3279021420642825,-0.3279021420642825,-0.03621217265444471,0.004321373782642578,0.004321373782642578
100,5,210,0.41,0.41,0.87,1.0,1.0,-0.3767507096020995,-0.3767507096020995,-0.05551732784983136,0.004321373782642578,0.004321373782642578
100,5,211,0.45,0.45,0.88,1.0,1.0,-0.33724216831842585,-0.33724216831842585,-0.0506099933550872,0.004321373782642578,0.004321373782642578
100,5,212,0.34,0.34,0.86,1.0,1.0,-0.4559319556497243,-0.4559319556497243,-0.06048074738138147,0.004321373782642578,0.004321373782642578
100,5,213,0.36,0.36,0.84,1.0,1.0,-0.43179827593300496,-0.43179827593300496,-0.07058107428570727,0.004321373782642578,0.004321373782642578
100,5,214,0.36,0.36,0.83,1.0,1.0,-0.43179827593300496,-0.43179827593300496,-0.07572071393811836,0.004321373782642578,0.004321373782642578
100,5,215,0.36,0.36,0.87,1.0,1.0,-0.43179827593300496,-0.43179827593300496,-0.05551732784983136,0.004321373782642578,0.004321373782642578
100,5,216,0.31,0.31,0.85,1.0,1.0,-0.49485002168009395,-0.49485002168009395,-0.06550154875643228,0.004321373782642578,0.004321373782642578
100,5,217,0.34,0.34,0.83,1.0,1.0,-0.4559319556497243,-0.4559319556497243,-0.07572071393811836,0.004321373782642578,0.004321373782642578
100,5,218,0.29,0.29,0.82,1.0,1.0,-0.5228787452803376,-0.5228787452803376,-0.0809219076239261,0.004321373782642578,0.004321373782642578
100,5,219,0.31,0.31,0.83,1.0,1.0,-0.49485002168009395,-0.49485002168009395,-0.07572071393811836,0.004321373782642578,0.004321373782642578
100,5,220,0.33,0.33,0.82,1.0,1.0,-0.46852108295774475,-0.46852108295774475,-0.0809219076239261,0.004321373782642578,0.004321373782642578
100,5,221,0.39,0.39,0.82,1.0,1.0,-0.39794000867203755,-0.39794000867203755,-0.0809219076239261,0.004321373782642578,0.004321373782642578
100,5,222,0.41,0.41,0.79,1.0,1.0,-0.3767507096020995,-0.3767507096020995,-0.09691001300805638,0.004321373782642578,0.004321373782642578
100,5,223,0.38,0.38,0.84,1.0,1.0,-0.40893539297350073,-0.40893539297350073,-0.07058107428570727,0.004321373782642578,0.004321373782642578
100,5,224,0.42,0.42,0.85,1.0,1.0,-0.36653154442041347,-0.36653154442041347,-0.06550154875643228,0.004321373782642578,0.004321373782642578
100,5,225,0.44,0.44,0.75,1.0,1.0,-0.34678748622465627,-0.34678748622465627,-0.11918640771920865,0.004321373782642578,0.004321373782642578
100,5,226,0.4,0.4,0.73,1.0,1.0,-0.38721614328026444,-0.38721614328026444,-0.1307682802690238,0.004321373782642578,0.004321373782642578
100,5,227,0.4,0.4,0.67,1.0,1.0,-0.38721614328026444,-0.38721614328026444,-0.16749108729376364,0.004321373782642578,0.004321373782642578
100,5,228,0.42,0.42,0.65,1.0,1.0,-0.36653154442041347,-0.36653154442041347,-0.18045606445813128,0.004321373782642578,0.004321373782642578
100,5,229,0.41,0.41,0.64,1.0,1.0,-0.3767507096020995,-0.3767507096020995,-0.1870866433571444,0.004321373782642578,0.004321373782642578
100,5,230,0.36,0.36,0.67,1.0,1.0,-0.43179827593300496,-0.43179827593300496,-0.16749108729376364,0.004321373782642578,0.004321373782642578
100,5,231,0.35,0.35,0.7,1.0,1.0,-0.44369749923271273,-0.44369749923271273,-0.14874165128092473,0.004321373782642578,0.004321373782642578
100,5,232,0.32,0.32,0.68,1.0,1.0,-0.4814860601221125,-0.4814860601221125,-0.16115090926274464,0.004321373782642578,0.004321373782642578
100,5,233,0.35,0.35,0.69,1.0,1.0,-0.44369749923271273,-0.44369749923271273,-0.1549019599857432,0.004321373782642578,0.004321373782642578
100,5,234,0.36,0.36,0.73,1.0,1.0,-0.43179827593300496,-0.43179827593300496,-0.1307682802690238,0.004321373782642578,0.004321373782642578
100,5,235,0.45,0.45,0.68,1.0,1.0,-0.33724216831842585,-0.33724216831842585,-0.16115090926274464,0.004321373782642578,0.004321373782642578
100,5,236,0.41,0.41,0.7,1.0,1.0,-0.3767507096020995,-0.3767507096020995,-0.14874165128092473,0.004321373782642578,0.004321373782642578
100,5,237,0.4,0.4,0.7,1.0,1.0,-0.38721614328026444,-0.38721614328026444,-0.14874165128092473,0.004321373782642578,0.004321373782642578
100,5,238,0.36,0.36,0.73,1.0,1.0,-0.43179827593300496,-0.43179827593300496,-0.1307682802690238,0.004321373782642578,0.004321373782642578
100,5,239,0.38,0.38,0.7,1.0,1.0,-0.40893539297350073,-0.40893539297350073,-0.14874165128092473,0.004321373782642578,0.004321373782642578
100,5,240,0.47,0.47,0.73,1.0,1.0,-0.3187587626244128,-0.3187587626244128,-0.1307682802690238,0.004321373782642578,0.004321373782642578
100,5,241,0.48,0.48,0.72,1.0,1.0,-0.3098039199714863,-0.3098039199714863,-0.13667713987954408,0.004321373782642578,0.004321373782642578
100,5,242,0.42,0.42,0.75,1.0,1.0,-0.36653154442041347,-0.36653154442041347,-0.11918640771920865,0.004321373782642578,0.004321373782642578
100,5,243,0.47,0.47,0.76,1.0,1.0,-0.3187587626244128,-0.3187587626244128,-0.11350927482751812,0.004321373782642578,0.004321373782642578
100,5,244,0.47,0.47,0.79,1.0,1.0,-0.3187587626244128,-0.3187587626244128,-0.09691001300805638,0.004321373782642578,0.004321373782642578
100,5,245,0.58,0.58,0.73,1.0,1.0,-0.22914798835785583,-0.22914798835785583,-0.1307682802690238,0.004321373782642578,0.004321373782642578
100,5,246,0.52,0.52,0.75,1.0,1.0,-0.2757241303992109,-0.2757241303992109,-0.11918640771920865,0.004321373782642578,0.004321373782642578
100,5,247,0.46,0.46,0.8,1.0,1.0,-0.3279021420642825,-0.3279021420642825,-0.09151498112135022,0.004321373782642578,0.004321373782642578
100,5,248,0.48,0.48,0.81,1.0,1.0,-0.3098039199714863,-0.3098039199714863,-0.08618614761628327,0.004321373782642578,0.004321373782642578
100,5,249,0.53,0.53,0.8,1.0,1.0,-0.26760624017703144,-0.26760624017703144,-0.09151498112135022,0.004321373782642578,0.004321373782642578
100,5,250,0.65,0.65,0.89,1.0,1.0,-0.18045606445813128,-0.18045606445813128,-0.045757490560675115,0.004321373782642578,0.004321373782642578
100,5,251,0.61,0.61,0.88,1.0,1.0,-0.2076083105017461,-0.2076083105017461,-0.0506099933550872,0.004321373782642578,0.004321373782642578
100,5,252,0.64,0.64,0.88,1.0,1.0,-0.1870866433571444,-0.1870866433571444,-0.0506099933550872,0.004321373782642578,0.004321373782642578
100,5,253,0.61,0.61,0.92,1.0,1.0,-0.2076083105017461,-0.2076083105017461,-0.031517051446064856,0.004321373782642578,0.004321373782642578
100,5,254,0.57,0.57,0.92,1.0,1.0,-0.23657200643706275,-0.23657200643706275,-0.031517051446064856,0.004321373782642578,0.004321373782642578
100,5,255,0.52,0.52,0.94,1.0,1.0,-0.2757241303992109,-0.2757241303992109,-0.02227639471115225,0.004321373782642578,0.004321373782642578
100,5,256,0.54,0.54,0.98,1.0,1.0,-0.2596373105057561,-0.2596373105057561,-0.004364805402450088,0.004321373782642578,0.004321373782642578
100,5,257,0.59,0.59,0.98,1.0,1.0,-0.22184874961635637,-0.22184874961635637,-0.004364805402450088,0.004321373782642578,0.004321373782642578
100,5,258,0.54,0.54,0.98,1.0,1.0,-0.2596373105057561,-0.2596373105057561,-0.004364805402450088,0.004321373782642578,0.004321373782642578
100,5,259,0.61,0.61,0.97,1.0,1.0,-0.2076083105017461,-0.2076083105017461,-0.00877392430750515,0.004321373782642578,0.004321373782642578
100,5,260,0.61,0.61,0.98,1.0,1.0,-0.2076083105017461,-0.2076083105017461,-0.004364805402450088,0.004321373782642578,0.004321373782642578
100,5,261,0.58,0.58,0.99,1.0,1.0,-0.22914798835785583,-0.22914798835785583,0.0,0.004321373782642578,0.004321373782642578
100,5,262,0.58,0.58,1.0,1.0,1.0,-0.22914798835785583,-0.22914798835785583,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,263,0.47,0.47,1.0,1.0,1.0,-0.3187587626244128,-0.3187587626244128,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,264,0.54,0.54,1.0,1.0,1.0,-0.2596373105057561,-0.2596373105057561,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,265,0.5,0.5,1.0,1.0,1.0,-0.2924298239020636,-0.2924298239020636,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,266,0.45,0.45,1.0,1.0,1.0,-0.33724216831842585,-0.33724216831842585,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,267,0.41,0.41,1.0,1.0,1.0,-0.3767507096020995,-0.3767507096020995,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,268,0.42,0.41,1.0,1.0,1.0,-0.36653154442041347,-0.3767507096020995,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,269,0.49,0.48,1.0,1.0,1.0,-0.30102999566398114,-0.3098039199714863,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,270,0.49,0.48,1.0,1.0,1.0,-0.30102999566398114,-0.3098039199714863,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,271,0.5,0.5,1.0,1.0,1.0,-0.2924298239020636,-0.2924298239020636,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,272,0.58,0.58,1.0,1.0,1.0,-0.22914798835785583,-0.22914798835785583,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,273,0.57,0.57,1.0,1.0,1.0,-0.23657200643706275,-0.23657200643706275,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,274,0.53,0.53,1.0,1.0,1.0,-0.26760624017703144,-0.26760624017703144,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,275,0.47,0.47,1.0,1.0,1.0,-0.3187587626244128,-0.3187587626244128,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,276,0.49,0.49,1.0,1.0,1.0,-0.30102999566398114,-0.30102999566398114,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,277,0.5,0.5,1.0,1.0,1.0,-0.2924298239020636,-0.2924298239020636,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,278,0.55,0.55,1.0,1.0,1.0,-0.25181197299379954,-0.25181197299379954,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,279,0.59,0.59,1.0,1.0,1.0,-0.22184874961635637,-0.22184874961635637,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,280,0.66,0.66,1.0,1.0,1.0,-0.17392519729917352,-0.17392519729917352,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,281,0.64,0.64,1.0,1.0,1.0,-0.1870866433571444,-0.1870866433571444,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,282,0.64,0.63,1.0,1.0,1.0,-0.1870866433571444,-0.19382002601611278,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,283,0.69,0.68,1.0,1.0,1.0,-0.1549019599857432,-0.16115090926274464,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,284,0.74,0.74,1.0,1.0,1.0,-0.12493873660829993,-0.12493873660829993,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,285,0.71,0.71,1.0,1.0,1.0,-0.14266750356873154,-0.14266750356873154,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,286,0.8,0.8,1.0,1.0,1.0,-0.09151498112135022,-0.09151498112135022,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,287,0.87,0.87,1.0,1.0,1.0,-0.05551732784983136,-0.05551732784983136,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,288,0.86,0.86,1.0,1.0,1.0,-0.06048074738138147,-0.06048074738138147,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,289,0.84,0.84,1.0,1.0,1.0,-0.07058107428570727,-0.07058107428570727,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,290,0.85,0.85,1.0,1.0,1.0,-0.06550154875643228,-0.06550154875643228,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,291,0.83,0.83,1.0,1.0,1.0,-0.07572071393811836,-0.07572071393811836,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,292,0.84,0.84,1.0,1.0,1.0,-0.07058107428570727,-0.07058107428570727,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,293,0.86,0.86,1.0,1.0,1.0,-0.06048074738138147,-0.06048074738138147,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,294,0.91,0.91,1.0,1.0,1.0,-0.03621217265444471,-0.03621217265444471,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,295,0.89,0.89,1.0,1.0,1.0,-0.045757490560675115,-0.045757490560675115,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,296,0.91,0.91,1.0,1.0,1.0,-0.03621217265444471,-0.03621217265444471,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,297,0.94,0.94,1.0,1.0,1.0,-0.02227639471115225,-0.02227639471115225,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,298,0.94,0.94,1.0,1.0,1.0,-0.02227639471115225,-0.02227639471115225,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,299,0.92,0.92,1.0,1.0,1.0,-0.031517051446064856,-0.031517051446064856,0.004321373782642578,0.004321373782642578,0.004321373782642578
