popsize,genenumber,generationnumber,diversity,viabilityratio0,viabilityratio1,viabilityratio2,viabilityratio3,viabilityratio4,viabilityratioDB0,viabilityratioDB1,viabilityratioDB2,viabilityratioDB3,viabilityratioDB4
300,5,70,0.9966666666666667,1.0,0.9666666666666667,0.9933333333333333,0.93,0.9533333333333334,0.0014452408741809529,-0.013228265733755159,-0.0014500663952328225,-0.029963223377443206,-0.01923935798567011
300,5,71,0.9966666666666667,1.0,0.95,0.9866666666666667,0.92,0.96,0.0014452408741809529,-0.020755221590619464,-0.004364805402450088,-0.034641485655213876,-0.01622341196311461
300,5,72,0.9966666666666667,1.0,0.9633333333333334,0.98,0.9166666666666666,0.9533333333333334,0.0014452408741809529,-0.014723256820706345,-0.0072992387414994656,-0.03621217265444476,-0.01923935798567011
300,5,73,0.9966666666666667,0.9966666666666667,0.9566666666666667,0.9866666666666667,0.9266666666666666,0.95,0.0,-0.017728766960431602,-0.004364805402450088,-0.03151705144606491,-0.020755221590619464
300,5,74,0.9966666666666667,1.0,0.9666666666666667,0.9933333333333333,0.9366666666666666,0.9466666666666667,0.0014452408741809529,-0.013228265733755159,-0.0014500663952328225,-0.026872146400301365,-0.02227639471115225
300,5,75,0.9966666666666667,1.0,0.9566666666666667,0.9933333333333333,0.9433333333333334,0.9566666666666667,0.0014452408741809529,-0.017728766960431602,-0.0014500663952328225,-0.023802914672624763,-0.017728766960431602
300,5,76,0.9966666666666667,1.0,0.9666666666666667,0.9966666666666667,0.93,0.9566666666666667,0.0014452408741809529,-0.013228265733755159,0.0,-0.029963223377443206,-0.017728766960431602
300,5,77,0.9966666666666667,1.0,0.95,0.9833333333333333,0.95,0.9566666666666667,0.0014452408741809529,-0.020755221590619464,-0.005829543660723892,-0.020755221590619464,-0.017728766960431602
300,5,78,0.9966666666666667,1.0,0.9633333333333334,0.99,0.9133333333333333,0.96,0.0014452408741809529,-0.014723256820706345,-0.002904990643407222,-0.0377885608893998,-0.01622341196311461
300,5,79,0.9966666666666667,1.0,0.9666666666666667,0.99,0.9166666666666666,0.9466666666666667,0.0014452408741809529,-0.013228265733755159,-0.002904990643407222,-0.03621217265444476,-0.02227639471115225
300,5,80,0.9966666666666667,1.0,0.9666666666666667,0.9766666666666667,0.9233333333333333,0.9433333333333334,0.0014452408741809529,-0.013228265733755159,-0.00877392430750515,-0.033076458801586175,-0.023802914672624763
300,5,81,0.9966666666666667,1.0,0.9666666666666667,0.9733333333333334,0.9133333333333333,0.9266666666666666,0.0014452408741809529,-0.013228265733755159,-0.010253634365552973,-0.0377885608893998,-0.03151705144606491
300,5,82,0.9966666666666667,1.0,0.9666666666666667,0.9666666666666667,0.91,0.9566666666666667,0.0014452408741809529,-0.013228265733755159,-0.013228265733755159,-0.039370691899274474,-0.017728766960431602
300,5,83,0.9966666666666667,1.0,0.9733333333333334,0.9666666666666667,0.9133333333333333,0.9333333333333333,0.0014452408741809529,-0.010253634365552973,-0.013228265733755159,-0.0377885608893998,-0.028414934814582554
300,5,84,0.9966666666666667,1.0,0.9766666666666667,0.9733333333333334,0.92,0.9466666666666667,0.0014452408741809529,-0.00877392430750515,-0.010253634365552973,-0.034641485655213876,-0.02227639471115225
300,5,85,0.9966666666666667,1.0,0.96,0.98,0.91,0.94,0.0014452408741809529,-0.01622341196311461,-0.0072992387414994656,-0.039370691899274474,-0.025334819195372237
300,5,86,0.9966666666666667,1.0,0.97,0.9766666666666667,0.9466666666666667,0.9533333333333334,0.0014452408741809529,-0.011738403271244171,-0.00877392430750515,-0.02227639471115225,-0.01923935798567011
300,5,87,0.9966666666666667,1.0,0.97,0.96,0.9566666666666667,0.9633333333333334,0.0014452408741809529,-0.011738403271244171,-0.01622341196311461,-0.017728766960431602,-0.014723256820706345
300,5,88,0.9966666666666667,1.0,0.9566666666666667,0.96,0.9233333333333333,0.9566666666666667,0.0014452408741809529,-0.017728766960431602,-0.01622341196311461,-0.033076458801586175,-0.017728766960431602
300,5,89,0.9966666666666667,1.0,0.9633333333333334,0.9666666666666667,0.9333333333333333,0.97,0.0014452408741809529,-0.014723256820706345,-0.013228265733755159,-0.028414934814582554,-0.011738403271244171
300,5,90,0.9966666666666667,1.0,0.9466666666666667,0.9766666666666667,0.9166666666666666,0.96,0.0014452408741809529,-0.02227639471115225,-0.00877392430750515,-0.03621217265444476,-0.01622341196311461
300,5,91,0.9966666666666667,1.0,0.93,0.97,0.9166666666666666,0.9466666666666667,0.0014452408741809529,-0.029963223377443206,-0.011738403271244171,-0.03621217265444476,-0.02227639471115225
300,5,92,0.9966666666666667,1.0,0.9333333333333333,0.9633333333333334,0.9233333333333333,0.96,0.0014452408741809529,-0.028414934814582554,-0.014723256820706345,-0.033076458801586175,-0.01622341196311461
300,5,93,0.9966666666666667,1.0,0.92,0.97,0.91,0.9666666666666667,0.0014452408741809529,-0.034641485655213876,-0.011738403271244171,-0.039370691899274474,-0.013228265733755159
300,5,94,0.9966666666666667,1.0,0.9266666666666666,0.98,0.8933333333333333,0.9533333333333334,0.0014452408741809529,-0.03151705144606491,-0.0072992387414994656,-0.04736897471725448,-0.01923935798567011
300,5,95,0.9966666666666667,1.0,0.96,0.9733333333333334,0.9233333333333333,0.9733333333333334,0.0014452408741809529,-0.01622341196311461,-0.010253634365552973,-0.033076458801586175,-0.010253634365552973
300,5,96,0.9966666666666667,1.0,0.95,0.9766666666666667,0.9266666666666666,0.98,0.0014452408741809529,-0.020755221590619464,-0.00877392430750515,-0.03151705144606491,-0.0072992387414994656
300,5,97,0.9966666666666667,1.0,0.9266666666666666,0.9833333333333333,0.91,0.9866666666666667,0.0014452408741809529,-0.03151705144606491,-0.005829543660723892,-0.039370691899274474,-0.004364805402450088
300,5,98,0.9966666666666667,1.0,0.9366666666666666,0.97,0.9233333333333333,0.9833333333333333,0.0014452408741809529,-0.026872146400301365,-0.011738403271244171,-0.033076458801586175,-0.005829543660723892
300,5,99,0.9966666666666667,1.0,0.9,0.9633333333333334,0.9066666666666666,0.9766666666666667,0.0014452408741809529,-0.044151963845256714,-0.014723256820706345,-0.04095860767890643,-0.00877392430750515
300,5,100,0.9966666666666667,1.0,0.91,0.99,0.88,0.9866666666666667,0.0014452408741809529,-0.039370691899274474,-0.002904990643407222,-0.053875380782854594,-0.004364805402450088
300,5,101,0.9966666666666667,1.0,0.9066666666666666,0.98,0.8933333333333333,0.9733333333333334,0.0014452408741809529,-0.04095860767890643,-0.0072992387414994656,-0.04736897471725448,-0.010253634365552973
300,5,102,0.9966666666666667,1.0,0.93,0.99,0.9033333333333333,0.98,0.0014452408741809529,-0.029963223377443206,-0.002904990643407222,-0.042552350685463744,-0.0072992387414994656
300,5,103,0.9966666666666667,1.0,0.9466666666666667,0.9966666666666667,0.9366666666666666,0.9866666666666667,0.0014452408741809529,-0.02227639471115225,0.0,-0.026872146400301365,-0.004364805402450088
300,5,104,0.9966666666666667,1.0,0.9433333333333334,0.9933333333333333,0.9266666666666666,0.9833333333333333,0.0014452408741809529,-0.023802914672624763,-0.0014500663952328225,-0.03151705144606491,-0.005829543660723892
