generation,mean0x0,mean0x1,mean0x2,mean0x3,mean0x4,mean1x0,mean1x1,mean1x2,mean1x3,mean1x4,mean2x0,mean2x1,mean2x2,mean2x3,mean2x4,mean3x0,mean3x1,mean3x2,mean3x3,mean3x4,mean4x0,mean4x1,mean4x2,mean4x3,mean4x4,varc0x0,varc0x1,varc0x2,varc0x3,varc0x4,varc1x0,varc1x1,varc1x2,varc1x3,varc1x4,varc2x0,varc2x1,varc2x2,varc2x3,varc2x4,varc3x0,varc3x1,varc3x2,varc3x3,varc3x4,varc4x0,varc4x1,varc4x2,varc4x3,varc4x4
20,150.736666667,15.1533333333,44.9033333333,-25.9833333333,4.78333333333,-20.0366666667,90.1866666667,-17.7633333333,-13.5833333333,-34.0166666667,9.66,0.196666666667,121.51,3.25666666667,4.3,-60.5666666667,-16.4966666667,-24.5233333333,65.14,13.24,84.9233333333,-8.98666666667,-17.2833333333,-8.1,147.37,3460.62942029,3607.04664437,10607.9337681,3940.05657748,8331.54821628,22334.8983166,9436.90818283,5575.73309922,7839.13350056,3572.77898551,4099.60976589,3426.20534002,4668.55842809,3563.62286511,2515.95652174,12275.8985507,5855.74915273,6682.5512932,3660.24120401,3704.58434783,7864.41885173,7248.63527313,5325.49470457,3603.92307692,9398.74892977
21,151.37,12.18,48.9,-26.78,6.16666666667,-17.2533333333,98.2066666667,-22.8,-9.96333333333,-37.29,10.38,3.31,122.19,1.02,4.66,-66.0933333333,-15.53,-26.7633333333,64.89,13.15,88.3966666667,-15.38,-16.4166666667,-5.70333333333,149.306666667,3674.83588629,3449.98755853,10888.6187291,4507.4832107,7144.71460424,22635.0927982,10301.9170123,5847.93979933,7041.19263099,3638.48083612,2905.4470903,3569.0841806,5051.84672241,2836.29391304,1686.0980602,12126.3524638,5602.99909699,7043.4454738,3818.64672241,3667.10451505,7910.49430323,7956.36347826,5096.07664437,3396.67089186,10005.1163434
22,145.7,14.3066666667,47.4233333333,-25.5,9.08666666667,-10.0633333333,96.04,-21.1633333333,-11.3,-34.53,11.0966666667,2.11333333333,122.256666667,-0.346666666667,6.01666666667,-76.9566666667,-18.4366666667,-27.2333333333,60.7166666667,10.03,89.8666666667,-6.15333333333,-22.27,-11.3633333333,140.75,3082.69230769,3261.93239688,10303.9773802,4304.73913043,7103.57774805,21929.1631996,9821.45658863,5107.75584169,7131.68227425,3485.34023411,3053.30500557,3572.80985507,5367.19477146,2578.73560758,1649.93617614,11635.9680156,5129.44413601,5093.16945373,3687.32079153,4004.17635452,8837.20624303,6432.93962096,4536.81314381,4215.30232999,9138.33528428
23,150.056666667,15.8433333333,48.5733333333,-18.38,7.15333333333,-13.66,106.816666667,-17.9866666667,-12.3766666667,-34.7466666667,9.87,-2.29,126.846666667,-0.393333333333,5.77333333333,-63.7,-21.8466666667,-26.0466666667,66.36,8.22,91.7433333333,-8.13666666667,-23.9,-9.53333333333,142.56,2789.31115942,3153.84493868,10658.5598216,4459.46046823,6911.03995541,21777.8639465,8608.31744705,5383.63861761,6605.37938685,3252.8586845,3026.76899666,3518.34036789,5380.20383501,2447.71768116,1768.59727982,10397.3277592,4808.19714604,4610.14497213,3214.86662207,3511.04842809,9588.11784838,6306.76721293,4030.22408027,4398.35005574,8647.7522408
24,148.073333333,11.0766666667,51.2133333333,-18.31,11.2633333333,3.20333333333,103.386666667,-19.64,-5.26,-33.4866666667,6.67333333333,-2.52333333333,132.663333333,-1.93,6.61,-64.91,-21.3133333333,-28.4866666667,64.0966666667,6.52333333333,97.1233333333,-10.4733333333,-19.1166666667,-11.3033333333,135.18,2651.18523969,3232.96065775,10417.5797547,4146.82331104,5938.38192865,23027.0588517,8485.43527313,5136.89337793,7707.19638796,3203.52156076,2984.96316611,3294.87236343,6162.45149387,2035.96498328,1945.57648829,10511.9684615,4746.32958751,4977.56169454,3483.05082497,3474.06968785,10317.8074805,6606.99928651,3721.78232999,4773.52306577,7376.12133779
25,148.226666667,5.93333333333,59.8566666667,-20.7133333333,12.6233333333,8.24,96.2566666667,-16.9033333333,-5.50333333333,-28.26,5.65333333333,-4.39,138.766666667,-3.80333333333,4.33,-67.68,-15.8866666667,-26.5566666667,63.4133333333,11.3966666667,93.6866666667,-14.35,-21.9766666667,-5.56,132.686666667,2467.50697882,3465.0122631,11215.5345708,3887.25534002,5065.67370123,23007.7682943,7814.94727982,4741.35851728,7581.04012263,2867.60441472,2729.33761427,3366.14505017,6823.02229654,2012.98794872,1883.73354515,12260.7066221,4992.97039019,5648.88975474,4217.34028986,3347.31704571,10624.2158751,6554.93729097,3598.00948718,4698.30742475,7616.47005574
26,147.216666667,6.35666666667,66.1066666667,-21.8133333333,13.6866666667,25.77,92.8966666667,-11.75,-4.00666666667,-22.4033333333,2.72333333333,-7.25333333333,138.823333333,-2.13666666667,2.73666666667,-68.8966666667,-22.62,-26.9166666667,64.4133333333,8.73333333333,110.643333333,-12.92,-22.5466666667,-7.25,140.783333333,2370.8525641,3549.17336678,10648.195942,3662.17908584,5908.77774805,22030.7462542,8549.47089186,4301.9673913,8916.22069119,3013.55249721,3028.42152731,3326.72490524,6394.86166109,2337.16855072,1907.17791527,11983.3638685,4839.79491639,6764.69202899,4406.4774136,3356.28316611,9116.8790524,6665.15745819,3457.30550725,4410.40217391,8416.47798216
27,152.74,3.03666666667,61.9366666667,-24.3433333333,17.3433333333,27.3266666667,96.36,-14.5633333333,-6.9,-22.3666666667,-0.653333333333,-11.1966666667,146.063333333,-5.64,2.18,-72.65,-15.6466666667,-29.8333333333,62.9066666667,14.83,96.9766666667,-5.48,-17.6366666667,-6.1,137.186666667,2461.57765886,3703.54045708,10962.9759086,3132.59410256,4942.80814939,22320.4012932,9317.80307692,4423.85216276,9061.3277592,3218.10590858,2802.57507246,3075.85082497,5979.73176143,1878.63250836,1748.2283612,12219.4523411,5443.88811594,7967.07580825,4321.02804905,3745.24525084,10117.86233,6568.02301003,3679.87758082,4749.43478261,7649.14229654
28,155.983333333,3.66333333333,67.3566666667,-23.7366666667,20.8566666667,32.46,103.136666667,-14.8066666667,-13.5433333333,-19.97,-4.07666666667,-13.5,151.81,-1.95333333333,2.15666666667,-77.2666666667,-16.32,-37.07,61.5233333333,15.4833333333,97.4733333333,-11.3433333333,-15.8066666667,-5.81666666667,135.956666667,2420.20373467,3920.63209588,12380.7787179,3578.1545039,3580.60480491,20763.8746488,9471.27557414,3873.5277146,8271.2054738,3158.05595318,3491.81684504,2947.77591973,6173.21795987,1450.93426979,2253.71115942,11590.1025641,5176.59959866,6611.29608696,4068.40413601,3941.45457079,10589.1330658,6560.52721293,3731.50764771,4699.28734671,7339.88774805
29,151.906666667,-2.49333333333,62.7966666667,-21.9833333333,27.5533333333,37.54,106.853333333,-14.8633333333,-13.6333333333,-19.89,-4.44,-18.27,163.186666667,-2.05333333333,0.616666666667,-74.8133333333,-15.5166666667,-28.3733333333,63.02,17.1533333333,101.696666667,-11.1333333333,-13.1466666667,-6.52666666667,131.386666667,2385.60329989,3481.51500557,10973.741126,3321.4345039,2433.23794872,19352.0886957,9396.35968785,3826.21202899,8532.48049052,3118.37916388,3336.22715719,2594.38505017,5574.75433668,1334.15768116,2213.64186176,11453.1958082,5543.50139353,6350.89694537,3666.45444816,3721.30082497,10420.5130323,6898.38350056,3625.59714604,4473.28691193,7051.04731327
